238	1	264025	264247	222
239	1	264255	264732	477
240	1	264747	265206	459
241	1	265303	265543	240
242	1	265619	266087	468
243	1	266109	266553	444
244	1	266552	266774	222
245	1	266775	266967	192
246	1	267183	268005	822
247	1	268096	268960	864
248	1	269288	270182	894
249	1	270277	270535	258
249	2	271763	272189	426
250	1	270602	271754	1152
251	1	272846	273954	1108
252	1	274100	275117	1017
253	1	275324	276728	1404
254	1	276714	277647	933
255	1	277755	278802	1047
256	1	278813	279161	348
257	1	279177	279681	504
258	1	279599	279875	276
259	1	279930	280104	174
260	1	280113	280362	249
261	1	280426	280735	309
262	1	280828	281983	1155
263	1	282277	283186	909
264	1	283200	285168	1968
265	1	285394	286777	1383
266	1	286788	288399	1611
267	1	288403	289162	759
268	1	289300	290305	1005
269	1	290428	290633	205
270	1	290648	291152	504
271	1	291070	291346	276
272	1	291403	292231	828
273	1	292321	292948	627
274	1	293219	293918	699
275	1	293944	294799	855
276	1	295138	295579	441
277	1	295695	297096	1401
278	1	297380	297719	339
279	1	297713	297791	78
280	1	297769	298726	957
281	1	298735	300934	2199
282	1	300930	301887	957
283	1	301883	302573	690
284	1	302990	303605	615
285	1	303852	304182	330
286	1	304494	305205	711
287	1	305173	306817	1644
288	1	306806	309332	2526
289	1	309357	310026	669
290	1	310083	310671	588
291	1	310745	311336	591
292	1	312111	312339	228
293	1	312373	312514	141
294	1	312513	312777	264
295	1	313140	313242	102
296	1	313715	313805	90
297	1	314356	315228	872
298	1	315290	315590	300
299	1	315586	316453	867
300	1	316485	317169	684
301	1	317438	317567	129
302	1	317725	318319	594
303	1	318330	318567	237
304	1	318675	320001	1326
305	1	320226	321081	855
306	1	321607	322327	720
307	1	322337	323765	1428
308	1	323757	324453	696
309	1	324695	325364	669
310	1	325576	327247	1671
311	1	327260	328733	1473
312	1	328746	329334	588
313	1	329462	331496	2034
314	1	332370	333459	1089
315	1	333500	334433	933
316	1	334524	335022	498
317	1	335279	335885	606
318	1	335924	336788	864
319	1	336777	338325	1548
320	1	338324	339743	1419
321	1	340164	341115	951
322	1	341124	342507	1383
323	1	342883	343933	1050
324	1	344175	344991	816
325	1	345403	345649	246
326	1	345665	346337	672
327	1	346483	346759	276
328	1	346856	348443	1587
329	1	348681	349572	891
330	1	350011	351181	1170
331	1	351214	352666	1452
332	1	352705	354592	1887
333	1	354921	356181	1260
334	1	356170	357454	1284
335	1	357790	358690	900
336	1	358798	359458	660
337	1	359488	359959	471
338	1	359991	361146	1155
339	1	361248	361860	612
340	1	361925	363179	1254
341	1	363230	366305	3075
342	1	366427	367510	1083
343	1	367586	368420	834
344	1	368610	370275	1665
345	1	370276	371221	945
346	1	371238	372105	867
347	1	372114	372924	810
348	1	372920	373871	951
349	1	373867	374881	1014
350	1	375458	376670	1212
351	1	376771	377311	540
352	1	377534	378368	834
353	1	378461	379571	1110
354	1	379605	379881	276
355	1	380068	380842	774
356	1	382590	382872	282
356	2	380843	381260	417
357	1	381350	381716	366
358	1	381673	382579	906
359	1	382738	383935	1197
360	1	384058	384616	558
361	1	385231	386194	963
362	1	386206	386974	768
363	1	386970	387798	828
364	1	387794	388646	852
365	1	388752	389727	975
366	1	390250	391708	1458
366	2	392969	394418	1449
367	1	391738	392605	867
368	1	392601	392901	300
369	1	394505	395129	624
370	1	395129	396287	1158
371	1	396638	397859	1221
372	1	397871	398966	1095
373	1	399024	399333	309
374	1	399592	399805	213
375	1	399828	400923	1095
376	1	401385	401646	261
377	1	401746	403162	1416
378	1	403280	403601	321
379	1	403702	404818	1116
380	1	404834	405644	810
381	1	405763	406222	459
382	1	406404	406929	525
383	1	406978	407170	192
384	1	407427	408105	678
385	1	408176	408461	285
386	1	408608	408950	342
387	1	409107	410019	912
388	1	410143	411052	909
389	1	411296	412481	1185
390	1	412606	415753	3147
391	1	415749	416952	1203
392	1	417141	417831	690
393	1	417888	419184	1296
394	1	419590	420910	1320
395	1	420985	422359	1374
396	1	422517	424332	1815
397	1	424336	424918	582
398	1	425010	426081	1071
399	1	426136	427264	1128
400	1	427286	427619	333
401	1	427646	429494	1848
402	1	429504	430476	972
403	1	430604	430952	348
404	1	431128	432013	885
405	1	432311	432851	540
406	1	433001	433451	450
407	1	433454	434558	1104
408	1	434646	435117	471
409	1	435136	435556	420
410	1	435633	436611	978
411	1	436588	437107	519
412	1	437160	438135	975
413	1	438314	440177	1863
414	1	440201	441101	900
415	1	441100	441343	243
416	1	441548	442997	1449
417	1	443050	443641	591
418	1	443603	444515	912
419	1	444682	445174	492
420	1	445301	446666	1365
421	1	446814	447705	891
422	1	447716	448046	330
423	1	448045	448660	615
424	1	448649	450641	1992
425	1	450662	451610	948
426	1	452069	453545	1476
427	1	453588	454167	579
428	1	454471	454789	318
429	1	455132	456431	1299
430	1	456676	457300	624
431	1	457425	458700	1275
432	1	458887	461242	2355
433	1	461450	461723	273
434	1	461914	463786	1872
435	1	463936	464308	372
436	1	464401	464800	399
437	1	464851	465547	696
438	1	465611	467312	1701
439	1	467411	468230	819
440	1	468382	468841	459
441	1	468870	470643	1773
442	1	470635	472417	1782
443	1	472597	472936	339
444	1	472965	474252	1287
445	1	474300	475161	861
446	1	475378	475951	573
447	1	475981	476371	390
448	1	476671	477025	354
449	1	477066	478617	1551
450	1	478780	479251	471
451	1	479366	479918	552
452	1	480089	480308	219
453	1	480333	480708	375
454	1	481253	484403	3150
455	1	484425	485619	1194
456	1	485760	486408	648
457	1	486535	489898	3363
458	1	490109	490271	162
459	1	490284	490812	528
460	1	490881	491259	378
461	1	491411	491963	552
462	1	492091	494023	1932
463	1	494075	494405	330
464	1	494404	495010	606
465	1	495119	496994	1875
466	1	497174	497819	645
467	1	498054	499017	963
468	1	499013	499973	960
469	1	500124	501429	1305
470	1	501561	503238	1677
471	1	503475	504696	1221
472	1	504913	506566	1653
473	1	506602	507082	480
474	1	507285	508080	795
475	1	508217	508559	342
476	1	508874	511379	2505
477	1	511640	512573	933
478	1	512575	513868	1293
479	1	513992	514400	408
480	1	514400	514859	459
481	1	514855	515773	918
482	1	515918	516596	678
483	1	516582	517362	780
484	1	517424	518279	855
485	1	518339	519149	810
486	1	519138	519765	627
487	1	519732	520419	687
488	1	520415	522830	2415
489	1	523260	527541	4281
490	1	527580	527949	369
491	1	527951	528659	708
492	1	528639	529130	491
493	1	529499	529592	93
494	1	529659	530016	357
494	2	529594	529660	66
495	1	530131	531226	1095
496	1	531294	532221	927
497	1	532450	532933	483
498	1	533010	533826	816
499	1	533915	535697	1782
500	1	535709	536486	777
501	1	536585	537464	879
502	1	537632	539087	1455
503	1	539146	540508	1362
504	1	540564	541866	1302
505	1	541887	543033	1146
506	1	543260	544046	786
507	1	544056	545292	1236
508	1	545313	546363	1050
509	1	546679	548347	1668
510	1	548356	549616	1260
511	1	549626	550442	816
512	1	550438	551332	894
513	1	551526	552594	1068
514	1	552590	553100	510
515	1	553217	553940	723
516	1	553942	554437	495
517	1	554610	555996	1386
518	1	556031	556553	522
519	1	556660	556873	213
520	1	556874	557741	867
521	1	558211	558754	543
522	1	558973	559666	693
523	1	559696	562300	2604
524	1	562335	563319	984
525	1	563329	563845	516
526	1	563847	564480	633
527	1	564814	565978	1164
528	1	565857	566079	222
529	1	566097	566376	279
530	1	566375	566687	312
531	1	566683	566776	93
531	2	568034	568247	213
532	1	566841	567141	300
533	1	567137	568004	867
534	1	568314	568647	333
535	1	568901	570428	1527
536	1	570892	571444	552
537	1	571453	572251	798
538	1	572367	572469	102
539	1	572465	572921	456
540	1	572920	573091	171
541	1	573083	573374	291
542	1	573370	573733	363
543	1	573729	573870	141
544	1	573955	574339	384
545	1	575785	576825	1040
545	2	574528	574586	58
546	1	574736	575753	1017
547	1	577397	577613	216
548	1	577612	578110	498
549	1	578106	578568	462
550	1	578326	578509	183
551	1	578599	578893	294
552	1	579183	579594	411
553	1	579879	580086	207
554	1	580250	580445	195
555	1	580833	581379	546
556	1	581353	581662	309
557	1	581659	582097	438
558	1	582802	582806	4
558	2	582151	582804	653
559	1	582952	583135	183
560	1	583680	584430	750
561	1	584679	585633	954
562	1	586146	586908	762
563	1	587090	587981	891
564	1	587981	590954	2973
565	1	590940	593178	2238
566	1	593327	594770	1443
567	1	594759	595443	684
568	1	595599	596973	1374
569	1	597130	597463	333
570	1	597478	598702	1224
571	1	598713	601857	3144
572	1	601958	603335	1377
573	1	603415	604663	1248
574	1	604770	605424	654
575	1	605517	605886	369
576	1	605950	606199	249
577	1	606264	607383	1119
578	1	607835	607988	153
579	1	608064	609177	1113
580	1	609458	610079	621
581	1	610253	612494	2241
582	1	612736	613939	1203
583	1	613941	614160	219
584	1	614156	618038	3882
585	1	618253	619387	1134
586	1	619383	620199	816
587	1	620195	621188	993
588	1	621184	622189	1005
589	1	622299	623550	1251
590	1	623553	624510	957
591	1	624884	626060	1176
592	1	626069	627680	1611
593	1	627693	628551	858
594	1	628550	629297	747
595	1	629299	629713	414
596	1	629893	631999	2106
597	1	632181	632379	198
598	1	632388	633477	1089
599	1	633585	634746	1161
600	1	634746	635376	630
601	1	635348	636569	1221
602	1	636715	637618	903
603	1	637826	638573	747
604	1	638944	639508	564
605	1	639752	641318	1566
606	1	641438	641867	429
607	1	642087	643326	1239
608	1	643556	643967	411
609	1	644196	645003	807
610	1	645116	646580	1464
611	1	646630	647509	879
612	1	647483	648035	552
613	1	648038	649571	1533
614	1	649581	650490	909
615	1	650486	650783	297
616	1	650797	651856	1059
617	1	652234	653893	1659
618	1	653861	654542	681
619	1	654582	655968	1386
620	1	656556	657117	561
621	1	657291	657501	210
622	1	657554	657938	384
623	1	658030	658225	195
623	2	658224	658818	594
624	1	658946	659150	204
625	1	659250	660216	966
626	1	660424	661378	954
627	1	661636	662278	642
628	1	662378	662642	264
629	1	662751	663963	1212
630	1	664101	665190	1089
631	1	665200	666313	1113
632	1	666315	668217	1902
633	1	668247	668715	468
634	1	668718	669036	318
635	1	669295	669907	612
636	1	669930	670572	642
637	1	670573	671605	1032
638	1	671604	672186	582
639	1	672200	674783	2583
640	1	675017	675500	483
641	1	675569	676547	978
642	1	676710	677418	708
643	1	677414	678842	1428
644	1	678851	679406	555
645	1	679507	680215	708
646	1	680211	681663	1452
647	1	681722	683393	1671
648	1	683476	684412	936
649	1	684529	685255	726
650	1	685254	685929	675
651	1	685928	686669	741
652	1	686838	687747	909
653	1	687996	689013	1017
654	1	689342	690881	1539
655	1	690905	691784	879
656	1	691873	692341	468
657	1	692337	693378	1041
658	1	693530	694955	1425
659	1	695100	696276	1176
660	1	697512	699177	1665
661	1	699573	700326	753
662	1	700373	701594	1221
663	1	701602	702751	1149
664	1	702810	703611	801
665	1	703943	705890	1947
666	1	706092	707757	1665
667	1	708333	709740	1407
668	1	709789	710116	327
669	1	710199	710646	447
670	1	710638	710725	87
671	1	710934	711465	531
672	1	711604	711898	294
673	1	712037	712802	765
674	1	712986	713532	546
675	1	713557	715198	1641
676	1	715411	715906	495
677	1	715946	716597	651
678	1	716720	716870	150
679	1	716945	718265	1320
680	1	718261	720460	2199
681	1	720582	720840	258
682	1	721055	721733	678
683	1	721729	724414	2685
684	1	724406	724979	573
685	1	724987	727036	2049
686	1	727058	728732	1674
687	1	728731	728821	90
688	1	729133	729340	207
689	1	729582	733776	4194
690	1	733775	734102	327
691	1	734132	735653	1521
692	1	735649	736219	570
693	1	736444	736684	240
694	1	736824	737961	1137
695	1	738091	738853	762
696	1	739000	739510	510
697	1	739506	740925	1419
698	1	741074	742556	1482
699	1	742826	743570	744
700	1	743592	744249	657
701	1	744242	745175	933
702	1	745164	745899	735
703	1	745934	746726	792
704	1	746722	747769	1047
705	1	747920	748982	1062
706	1	748978	749707	729
707	1	749721	752169	2448
708	1	752228	752795	567
709	1	753184	754468	1284
710	1	755176	755566	390
711	1	755559	755907	348
712	1	755906	757673	1767
713	1	757688	758405	717
714	1	758705	761507	2802
715	1	761521	762739	1218
716	1	763013	764180	1167
717	1	764179	765049	870
718	1	765152	765875	723
719	1	765983	767960	1977
720	1	767977	770611	2634
721	1	771457	773026	1569
722	1	773041	774181	1140
723	1	774195	774309	114
724	1	774308	774602	294
725	1	774751	775156	405
726	1	775152	775845	693
727	1	775848	776277	429
728	1	776341	777607	1266
729	1	777739	779032	1293
730	1	779066	779588	522
731	1	779597	780389	792
732	1	782084	783128	1044
733	1	783165	783885	720
734	1	783881	784823	942
735	1	784936	785317	381
736	1	785632	786685	1053
737	1	786842	787595	753
738	1	787796	788837	1041
739	1	788830	789979	1149
740	1	789982	791029	1047
741	1	791038	792055	1017
742	1	792315	793788	1473
743	1	793855	794644	789
744	1	794772	794922	150
745	1	795088	795862	774
746	1	795861	796551	690
747	1	796553	797612	1059
748	1	797612	798431	819
749	1	798585	799581	996
750	1	799621	800575	954
751	1	800758	801811	1053
752	1	801886	803320	1434
753	1	803502	805764	2262
754	1	805997	807281	1284
755	1	807432	807909	477
756	1	807967	809257	1290
757	1	809343	810384	1041
758	1	810380	811535	1155
759	1	811521	812277	756
760	1	812269	812947	678
761	1	813525	815547	2022
762	1	815738	816647	909
763	1	817043	818033	990
764	1	818054	818567	513
765	1	818569	819055	486
766	1	819047	819293	246
767	1	819294	819747	453
768	1	819883	820588	705
769	1	820792	821506	714
770	1	821541	822498	957
771	1	822497	823739	1242
772	1	823735	824497	762
773	1	824629	825040	411
774	1	825001	826108	1107
775	1	826118	827252	1134
776	1	827244	828981	1737
777	1	828973	829972	999
778	1	829971	830643	672
779	1	830871	832236	1365
780	1	832467	832950	483
781	1	833069	835220	2151
782	1	835247	836210	963
783	1	836350	837436	1086
784	1	837664	837925	261
785	1	838189	838456	267
786	1	838529	839207	678
787	1	839248	841531	2283
788	1	841795	842056	261
789	1	842331	843258	927
790	1	843254	845480	2226
791	1	845740	846463	723
792	1	846459	847119	660
793	1	847257	848004	747
794	1	848407	848911	504
795	1	849209	850097	888
796	1	850449	850965	516
797	1	851013	852597	1584
798	1	852868	852997	129
799	1	853182	853650	468
800	1	853646	854765	1119
801	1	854823	855744	921
802	1	855962	857555	1593
803	1	857795	859061	1266
804	1	859212	860028	816
805	1	860173	862606	2433
806	1	862611	863511	900
807	1	863641	864304	663
808	1	864379	865129	750
809	1	865128	866364	1236
810	1	866567	867533	966
811	1	867519	869391	1872
812	1	869410	870949	1539
813	1	870966	871887	921
814	1	871889	872801	912
815	1	872978	875327	2349
816	1	875334	876663	1329
817	1	876709	878035	1326
818	1	878247	878631	384
819	1	878741	879857	1116
820	1	879853	880480	627
821	1	880726	881929	1203
822	1	881975	882734	759
823	1	882791	883388	597
824	1	883672	884905	1233
825	1	884945	885230	285
826	1	885315	886131	816
827	1	886130	887339	1209
828	1	887422	887959	537
829	1	888133	889819	1686
830	1	890088	890466	378
831	1	890495	890753	258
832	1	890912	891200	288
833	1	891183	891906	723
834	1	891966	892869	903
835	1	892956	893433	477
836	1	893783	894896	1113
837	1	894990	896124	1134
838	1	896133	897087	954
839	1	897083	897929	846
840	1	897988	898477	489
841	1	898517	899645	1128
842	1	899843	900575	732
843	1	900865	901534	669
844	1	901533	902250	717
845	1	902256	902988	732
846	1	903005	903734	729
847	1	903951	904467	516
848	1	904592	904916	324
849	1	904912	905743	831
850	1	905739	906753	1014
851	1	906851	908282	1431
852	1	908292	909294	1002
853	1	909330	911049	1719
854	1	911181	912150	969
855	1	912161	913814	1653
856	1	913957	914857	900
857	1	915351	916047	696
858	1	916472	918131	1659
859	1	918127	919120	993
860	1	919234	920350	1116
861	1	920346	922293	1947
862	1	922365	922590	225
863	1	922912	923233	321
864	1	923263	925540	2277
865	1	926224	926443	219
866	1	926727	927432	705
867	1	927473	929195	1722
868	1	929195	930962	1767
869	1	931084	932050	966
870	1	932594	933089	495
871	1	933223	937213	3990
872	1	937371	937983	612
873	1	937993	939337	1344
874	1	939427	940720	1293
875	1	940958	943403	2445
876	1	943413	944031	618
877	1	944032	944896	864
878	1	944930	945557	627
879	1	945870	947019	1149
880	1	947228	948659	1431
881	1	948659	949568	909
882	1	949667	950258	591
883	1	950339	951080	741
884	1	951271	953554	2283
885	1	953608	954466	858
886	1	954871	956632	1761
887	1	956761	957454	693
888	1	957652	958741	1089
889	1	958811	960095	1284
890	1	960263	961028	765
891	1	961200	961884	684
892	1	961994	963668	1674
893	1	963827	964112	285
894	1	964319	966584	2265
895	1	966620	968369	1749
896	1	968365	969352	987
897	1	969388	970621	1233
898	1	970672	970855	183
899	1	970851	971598	747
900	1	971751	972645	894
901	1	972621	973401	780
902	1	973536	974322	786
903	1	974318	975641	1323
904	1	975621	976326	705
905	1	976325	980786	4461
906	1	981046	982894	1848
907	1	983074	983623	549
908	1	983649	984297	648
909	1	984518	985709	1191
910	1	985893	986982	1089
911	1	987584	988985	1401
912	1	989153	990356	1203
913	1	990621	993234	2613
914	1	993276	994044	768
915	1	994040	994832	792
916	1	994842	995988	1146
917	1	995984	996944	960
918	1	996936	997512	576
919	1	997867	998407	540
920	1	998489	999191	702
921	1	999215	1001816	2601
922	1	1001806	1002877	1071
923	1	1002888	1003431	543
924	1	1003438	1003954	516
925	1	1003946	1004657	711
926	1	1004767	1005778	1011
927	1	1005951	1006494	543
928	1	1006490	1007600	1110
929	1	1007843	1009952	2109
930	1	1009963	1011871	1908
931	1	1012000	1013254	1254
932	1	1013258	1014899	1641
933	1	1014895	1015459	564
934	1	1015714	1015882	168
935	1	1015951	1016470	519
936	1	1016538	1018299	1761
937	1	1018484	1018937	453
938	1	1019012	1020053	1041
939	1	1020409	1020919	510
940	1	1021137	1021767	630
941	1	1021729	1023883	2154
942	1	1023901	1024348	447
943	1	1024470	1026525	2055
944	1	1026556	1027015	459
945	1	1027110	1027773	663
946	1	1027945	1028359	414
947	1	1028403	1028721	318
948	1	1028778	1029969	1191
949	1	1030063	1030342	279
950	1	1030338	1030668	330
951	1	1030758	1031418	660
952	1	1032138	1033257	1119
953	1	1033253	1035047	1794
954	1	1035065	1035773	708
955	1	1035769	1036357	588
956	1	1036353	1036752	399
957	1	1036748	1037606	858
958	1	1037739	1039284	1545
959	1	1039295	1040432	1137
960	1	1040444	1040537	93
961	1	1040616	1041915	1299
962	1	1042029	1044210	2181
963	1	1044229	1044676	447
964	1	1044663	1045803	1140
965	1	1045848	1047945	2097
966	1	1047944	1048691	747
967	1	1048687	1049332	645
968	1	1049438	1049744	306
969	1	1049832	1050108	276
970	1	1050026	1050530	504
971	1	1050962	1051175	213
972	1	1051460	1051673	213
973	1	1051846	1052077	231
974	1	1052066	1052240	174
975	1	1052288	1053362	1074
976	1	1053433	1056178	2745
977	1	1056260	1057289	1029
978	1	1057261	1057954	693
979	1	1058083	1059256	1173
980	1	1059255	1061802	2547
981	1	1061798	1062398	600
982	1	1062549	1062855	306
983	1	1062854	1063775	921
984	1	1064035	1065292	1257
985	1	1065584	1066826	1242
986	1	1066863	1067091	228
987	1	1067111	1067708	597
988	1	1068080	1068254	174
989	1	1068510	1069839	1329
990	1	1069859	1070354	495
991	1	1070364	1070955	591
992	1	1070964	1071765	801
993	1	1071772	1072159	387
994	1	1072170	1072863	693
995	1	1072862	1074011	1149
996	1	1074241	1074880	639
997	1	1074919	1078882	3963
998	1	1079304	1080813	1509
999	1	1081355	1081460	105
999	2	1081459	1082185	726
1000	1	1082242	1083370	1128
1001	1	1083375	1084647	1272
1002	1	1084991	1086056	1065
1003	1	1086105	1086519	414
1004	1	1086520	1087846	1326
1005	1	1087838	1089857	2019
1006	1	1089865	1092289	2424
1007	1	1092875	1094234	1359
1008	1	1094274	1095141	867
1009	1	1095137	1095437	300
1010	1	1095504	1095846	342
1011	1	1095842	1096829	987
1012	1	1097885	1098824	939
1013	1	1098878	1099616	738
1014	1	1099639	1100194	555
1015	1	1100295	1100787	492
1016	1	1100850	1101684	834
1017	1	1101710	1102127	417
1018	1	1102151	1102541	390
1019	1	1102545	1103196	651
1020	1	1103950	1104406	456
1021	1	1104446	1104902	456
1022	1	1104960	1105293	333
1023	1	1105413	1105725	312
1024	1	1105819	1106353	534
1025	1	1106354	1107776	1422
1026	1	1107783	1108941	1158
1027	1	1109334	1110870	1536
1028	1	1110862	1113406	2544
1029	1	1113578	1113806	228
1030	1	1113806	1114181	375
1031	1	1114263	1115490	1227
1032	1	1115661	1116582	921
1033	1	1116806	1117859	1053
1034	1	1117900	1118476	576
1035	1	1118479	1119046	567
1036	1	1119306	1119447	141
1037	1	1119467	1120586	1119
1038	1	1120700	1120955	255
1039	1	1121241	1121487	246
1040	1	1121560	1122607	1047
1041	1	1122712	1123273	561
1042	1	1123406	1124054	648
1043	1	1124117	1125326	1209
1044	1	1125561	1126146	585
1045	1	1126156	1126804	648
1046	1	1126805	1127729	924
1047	1	1127838	1129374	1536
1048	1	1129413	1129830	417
1049	1	1129834	1130128	294
1050	1	1130203	1130863	660
1051	1	1131017	1131434	417
1052	1	1131437	1131842	405
1053	1	1131853	1132549	696
1054	1	1132573	1133782	1209
1055	1	1133801	1134557	756
1056	1	1134728	1135511	783
1057	1	1135563	1136262	699
1058	1	1136273	1137371	1098
1059	1	1137370	1138312	942
1060	1	1138377	1140021	1644
1061	1	1140032	1140986	954
1062	1	1141181	1144367	3186
1063	1	1144501	1144822	321
1064	1	1144939	1145899	960
1065	1	1146010	1146595	585
1066	1	1146793	1147315	522
1067	1	1147366	1147540	174
1068	1	1147620	1148691	1071
1069	1	1148758	1149712	954
1070	1	1149727	1150657	930
1071	1	1150669	1151404	735
1072	1	1151614	1151851	237
1073	1	1151938	1153180	1242
1074	1	1153299	1154109	810
1075	1	1154111	1155134	1023
1076	1	1155123	1155765	642
1077	1	1155761	1156766	1005
1078	1	1156776	1157574	798
1079	1	1157868	1159302	1434
1080	1	1159361	1161551	2190
1081	1	1161884	1162244	360
1082	1	1162246	1162624	378
1083	1	1162637	1163279	642
1084	1	1163259	1164084	825
1085	1	1164094	1165120	1026
1086	1	1165142	1165685	543
1087	1	1166084	1167389	1305
